unit_id,root,path,file_count,row_count,partition_status,scan_statuses
results/bridge_ridge_qk_bytespan_module_replace_20260420_diag,results,results/bridge_ridge_qk_bytespan_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_ctxalign_module_replace_20260420,results,results/bridge_ridge_qk_ctxalign_module_replace_20260420,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dpalign_module_replace_20260420_diag,results,results/bridge_ridge_qk_dpalign_module_replace_20260420_diag,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_ctxonly_module_replace_20260420_diag,results,results/bridge_ridge_qk_dynalign_ctxonly_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_dwainteract_module_replace_20260420_diag,results,results/bridge_ridge_qk_dynalign_dwainteract_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_dwakd_module_replace_20260420_diag,results,results/bridge_ridge_qk_dynalign_dwakd_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_interact_module_replace_20260420_diag,results,results/bridge_ridge_qk_dynalign_interact_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_likelihood_module_replace_20260420_diag,results,results/bridge_ridge_qk_dynalign_likelihood_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_module_replace_20260420,results,results/bridge_ridge_qk_dynalign_module_replace_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_prefdist_module_replace_20260420_diag,results,results/bridge_ridge_qk_dynalign_prefdist_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_dynalign_spanalm_module_replace_20260420_diag,results,results/bridge_ridge_qk_dynalign_spanalm_module_replace_20260420_diag,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_generated_adapter_20260420,results,results/bridge_ridge_qk_generated_adapter_20260420,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_module_adapter_20260420,results,results/bridge_ridge_qk_module_adapter_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_module_replace_20260420,results,results/bridge_ridge_qk_module_replace_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_readout_adapter_20260420,results,results/bridge_ridge_qk_readout_adapter_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_sae_adapter_20260420,results,results/bridge_ridge_qk_sae_adapter_20260420,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_spanalign_module_replace_20260420,results,results/bridge_ridge_qk_spanalign_module_replace_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_tokenbasis_replace_20260420,results,results/bridge_ridge_qk_tokenbasis_replace_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_xattn_adapter_20260420,results,results/bridge_ridge_qk_xattn_adapter_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/bridge_ridge_qk_xattn_dynmap_adapter_20260420,results,results/bridge_ridge_qk_xattn_dynmap_adapter_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/broadcast_peak_template_ot_transport_20260419,results,results/broadcast_peak_template_ot_transport_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/broadcast_qk_template_ot_transport_20260419,results,results/broadcast_qk_template_ot_transport_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/broadcast_retrieval_spectrum_ot_transport_20260419,results,results/broadcast_retrieval_spectrum_ot_transport_20260419,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/broadcast_template_ot_transport_20260419,results,results/broadcast_template_ot_transport_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/broadcast_template_transport_20260419,results,results/broadcast_template_transport_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/byte_alignment_audit_20260420,results,results/byte_alignment_audit_20260420,1,1,no_named_partition_detected,['large_jsonl_file_level']
results/c2c_bootstrap_20260418,results,results/c2c_bootstrap_20260418,1,1,no_named_partition_detected,['large_json_file_level']
results/c2c_gsm100_20260418,results,results/c2c_gsm100_20260418,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/c2c_gsm70_20260418,results,results/c2c_gsm70_20260418,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/c2c_smoke_20260418,results,results/c2c_smoke_20260418,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/c2c_svamp70_20260418,results,results/c2c_svamp70_20260418,3,3,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/candidate_syndrome_decoder_20260427,results,results/candidate_syndrome_decoder_20260427,1,1,no_named_partition_detected,['large_json_file_level']
results/competitor_bootstrap_20260421,results,results/competitor_bootstrap_20260421,14,14,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/competitor_gap_20260421,results,results/competitor_gap_20260421,1,1,no_named_partition_detected,['large_json_file_level']
results/competitor_next_runnable_20260421,results,results/competitor_next_runnable_20260421,28,28,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/condition_likelihood_receiver_live_feasibility_20260427,results,results/condition_likelihood_receiver_live_feasibility_20260427,1,1,no_named_partition_detected,['large_json_file_level']
results/control_suite_20260414_125853,results,results/control_suite_20260414_125853,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/cosine_g010_controls_20260417,results,results/cosine_g010_controls_20260417,8,8,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/cross_family_interface_proxy_20260426,results,results/cross_family_interface_proxy_20260426,7,7,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/deepseek_per_head_budget_20260418,results,results/deepseek_per_head_budget_20260418,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/deepseek_runtime_head_selection_20260418,results,results/deepseek_runtime_head_selection_20260418,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/deepseek_selector_controls_20260417,results,results/deepseek_selector_controls_20260417,10,10,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/dense_baseline_mcqa_smoke_20260505,results,results/dense_baseline_mcqa_smoke_20260505,69,69,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/durable_source_surface_ranking_20260427,results,results/durable_source_surface_ranking_20260427,1,1,no_named_partition_detected,['large_json_file_level']
results/expected_attention_20260419,results,results/expected_attention_20260419,8,8,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/fresh_cpu_svamp8_answernull_20260427,results,results/fresh_cpu_svamp8_answernull_20260427,31,31,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/fresh_cpu_svamp8b_answernull_20260427,results,results/fresh_cpu_svamp8b_answernull_20260427,31,31,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/frozen_candidate_score_sidecar_20260427,results,results/frozen_candidate_score_sidecar_20260427,3,3,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_canonical_transport_20260419,results,results/grouped_canonical_transport_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_cca_expected_attention_20260418,results,results/grouped_cca_expected_attention_20260418,8,8,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_contrastive_template_resid4_20260419,results,results/grouped_contrastive_template_resid4_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_covariance_resid4_20260419,results,results/grouped_covariance_resid4_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_fitted_rotation_transport_20260420,results,results/grouped_fitted_rotation_transport_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_head_20260416,results,results/grouped_head_20260416,3,3,prior_eval_rows_present_no_clean_confirm,['large_jsonl_file_level']
results/grouped_permutation_20260419,results,results/grouped_permutation_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_qk_retrieval_resid4_20260419,results,results/grouped_qk_retrieval_resid4_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_rotational_transport_20260420,results,results/grouped_rotational_transport_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_shared_basis_transport_20260420,results,results/grouped_shared_basis_transport_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_signature_resid8_20260419,results,results/grouped_signature_resid8_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_signature_transport_20260419,results,results/grouped_signature_transport_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeaffine_20260419,results,results/grouped_subspace_bridgeaffine_20260419,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgelowrankbank_20260419,results,results/grouped_subspace_bridgelowrankbank_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgepredkl_20260420,results,results/grouped_subspace_bridgepredkl_20260420,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgepredklbank_20260420,results,results/grouped_subspace_bridgepredklbank_20260420,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeqkadapter_20260419,results,results/grouped_subspace_bridgeqkadapter_20260419,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeqkaffinity_20260419,results,results/grouped_subspace_bridgeqkaffinity_20260419,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeqkattnkl_20260419,results,results/grouped_subspace_bridgeqkattnkl_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeqkprojector_20260419,results,results/grouped_subspace_bridgeqkprojector_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeqkresbank_20260419,results,results/grouped_subspace_bridgeqkresbank_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeqkweighted_20260419,results,results/grouped_subspace_bridgeqkweighted_20260419,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeridge_20260419,results,results/grouped_subspace_bridgeridge_20260419,8,8,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeridgequery_20260419,results,results/grouped_subspace_bridgeridgequery_20260419,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_bridgeridgeresbank_20260419,results,results/grouped_subspace_bridgeridgeresbank_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_lowrankcorr_20260419,results,results/grouped_subspace_lowrankcorr_20260419,4,4,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_lowrankcorr_headridge_20260419,results,results/grouped_subspace_lowrankcorr_headridge_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_lowrankcorr_stack_20260419,results,results/grouped_subspace_lowrankcorr_stack_20260419,6,6,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_resid4_20260419,results,results/grouped_subspace_resid4_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_subspace_transport_20260419,results,results/grouped_subspace_transport_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_template_resid4_20260419,results,results/grouped_template_resid4_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/grouped_template_subspace_resid4_20260419,results,results/grouped_template_subspace_resid4_20260419,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
