cache_family,path,files_seen,rows_seen,rows_dev,rows_gate,rows_confirm,parse_status,parser,usable_for_methods,blocked_reason
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/artifact_hashes.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/bf16_trace_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/bf16_traces.jsonl.gz,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/bootstrap_ci.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/checker_result.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/command_metadata.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/control_metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/decoding_config.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/environment.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/excluded_tensors.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/grid_sensitivity.csv,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/grid_sensitivity_metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/model_provenance.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/per_trace_metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/prequant_reuse_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/prompt_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/protected_sets.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/quantization_config.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/random_seed.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z,experimental/outlier_migrate/phase3/results/om_phase3_20260509T212000Z/run_events.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/activation_magnitude_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/activation_magnitudes.jsonl.gz,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/artifact_check.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/artifact_hashes.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/bf16_trace_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/bf16_traces.jsonl.gz,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/bootstrap_ci.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/checker_result.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/command_metadata.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/control_metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/decoding_config.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/environment.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/excluded_tensors.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/grid_sensitivity_metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/model_provenance.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/per_trace_metrics.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/prequant_reuse_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/prompt_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/protected_sets.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/quantization_config.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/random_seed.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z,experimental/outlier_migrate/phase4/results/om_phase4_20260511T054000Z/run_events.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/artifact_check.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/artifact_hashes.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/capability_probe.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/checker_result.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/command_metadata.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/environment.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/infra_error.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/model_provenance.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/prompt_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z,experimental/outlier_migrate/phase5_double_prime/results/om_phase5dp_qwen36_20260512T070500Z/run_events.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z,experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z/activation_magnitude_manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z,experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z/activation_magnitudes.jsonl.gz,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z,experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z/artifact_check.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z,experimental/outlier_migrate/phase5_prime/results/om_phase5p_20260512T053800Z/artifact_hashes.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
